"ITTER107","Territorio","TIPO_DATO14","Tipo dato","BARRARCH","Ambiente scolastico","PRESENZA","Presenza","ORDINESCOL","Ordine scolastico","NATGIUR","Tipo di gestione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","3","secondaria I grado","1","pubblica","2014","2014",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","3","secondaria I grado","1","pubblica","2015","2015",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","3","secondaria I grado","1","pubblica","2016","2016",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","3","secondaria I grado","1","pubblica","2017","2017",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","3","secondaria I grado","1","pubblica","2018","2018",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","3","secondaria I grado","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","3","secondaria I grado","2","privata","2010","2010",54.48,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","3","secondaria I grado","2","privata","2011","2011",54.87,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","3","secondaria I grado","2","privata","2012","2012",52.64,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","3","secondaria I grado","2","privata","2013","2013",59.68,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","3","secondaria I grado","2","privata","2014","2014",49.93,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","3","secondaria I grado","2","privata","2015","2015",76.89,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","3","secondaria I grado","2","privata","2016","2016",52.9,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","3","secondaria I grado","2","privata","2017","2017",51.35,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","3","secondaria I grado","2","privata","2018","2018",55.18,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","3","secondaria I grado","2","privata","2019","2019",53.86,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","2","privata","2010","2010",48.51,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","2","privata","2011","2011",54.99,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","2","privata","2012","2012",39.67,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","2","privata","2013","2013",29.61,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","2","privata","2014","2014",23.86,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","2","privata","2015","2015",63.49,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","2","privata","2016","2016",43.93,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","2","privata","2017","2017",42.56,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","2","privata","2018","2018",45.81,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","3","secondaria I grado","9","totale","2010","2010",5.41,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","3","secondaria I grado","9","totale","2011","2011",4.48,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","3","secondaria I grado","9","totale","2012","2012",3.78,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","3","secondaria I grado","9","totale","2013","2013",4.47,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","3","secondaria I grado","9","totale","2014","2014",5.02,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","3","secondaria I grado","9","totale","2015","2015",2.52,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","3","secondaria I grado","9","totale","2016","2016",2.33,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","3","secondaria I grado","9","totale","2017","2017",1.87,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","3","secondaria I grado","9","totale","2018","2018",1.65,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","3","secondaria I grado","9","totale","2019","2019",1.28,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","1","presenza servizio","2","primaria","9","totale","2010","2010",76.05,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","1","presenza servizio","2","primaria","9","totale","2011","2011",82.7,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","1","presenza servizio","2","primaria","9","totale","2012","2012",81.93,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","1","presenza servizio","2","primaria","9","totale","2013","2013",84.71,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","1","presenza servizio","2","primaria","9","totale","2014","2014",78.69,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","1","presenza servizio","2","primaria","9","totale","2015","2015",96.03,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","1","presenza servizio","2","primaria","9","totale","2016","2016",88.93,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","1","presenza servizio","2","primaria","9","totale","2017","2017",85.87,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","1","presenza servizio","2","primaria","9","totale","2018","2018",88.35,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","1","presenza servizio","2","primaria","9","totale","2019","2019",90.3,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","9","totale","2010","2010",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","9","totale","2011","2011",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","9","totale","2012","2012",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","9","totale","2013","2013",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","9","totale","2014","2014",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","9","totale","2015","2015",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","9","totale","2016","2016",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","9","totale","2017","2017",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","9","totale","2018","2018",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","2","primaria","1","pubblica","2010","2010",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","2","primaria","1","pubblica","2011","2011",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","2","primaria","1","pubblica","2012","2012",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","2","primaria","1","pubblica","2013","2013",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","2","primaria","1","pubblica","2014","2014",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","2","primaria","1","pubblica","2015","2015",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","2","primaria","1","pubblica","2016","2016",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","2","primaria","1","pubblica","2017","2017",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","2","primaria","1","pubblica","2018","2018",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","2","primaria","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","1","pubblica","2010","2010",55.1,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","1","pubblica","2011","2011",59.97,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","1","pubblica","2012","2012",45.21,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","1","pubblica","2013","2013",27.58,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","1","pubblica","2014","2014",23.61,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","1","pubblica","2015","2015",46.15,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","1","pubblica","2016","2016",48.36,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","1","pubblica","2017","2017",47.15,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","1","presenza servizio","2","primaria","1","pubblica","2018","2018",49.86,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","2","privata","2010","2010",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","2","privata","2011","2011",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","2","privata","2012","2012",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","2","privata","2013","2013",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","2","privata","2014","2014",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","2","privata","2015","2015",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","2","privata","2016","2016",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","2","privata","2017","2017",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","2","privata","2018","2018",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","2","primaria","2","privata","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","1","pubblica","2010","2010",72.81,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","1","pubblica","2011","2011",77.33,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","1","pubblica","2012","2012",76.98,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","1","pubblica","2013","2013",78.73,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","1","pubblica","2014","2014",73.36,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","1","pubblica","2015","2015",85.27,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","1","pubblica","2016","2016",80.12,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","1","pubblica","2017","2017",76.9,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","1","pubblica","2018","2018",78.27,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","1","pubblica","2019","2019",79.54,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","9","totale","3","secondaria I grado","9","totale","2010","2010",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","9","totale","3","secondaria I grado","9","totale","2011","2011",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","9","totale","3","secondaria I grado","9","totale","2012","2012",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","9","totale","3","secondaria I grado","9","totale","2013","2013",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","9","totale","3","secondaria I grado","9","totale","2014","2014",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","9","totale","3","secondaria I grado","9","totale","2015","2015",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","9","totale","3","secondaria I grado","9","totale","2016","2016",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","9","totale","3","secondaria I grado","9","totale","2017","2017",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","9","totale","3","secondaria I grado","9","totale","2018","2018",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","3","non risponde","3","secondaria I grado","1","pubblica","2010","2010",8.84,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","3","non risponde","3","secondaria I grado","1","pubblica","2011","2011",14.21,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","3","non risponde","3","secondaria I grado","1","pubblica","2012","2012",10.43,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","3","non risponde","3","secondaria I grado","1","pubblica","2013","2013",7.65,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","3","non risponde","3","secondaria I grado","1","pubblica","2014","2014",12.89,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","3","non risponde","3","secondaria I grado","1","pubblica","2015","2015",0.75,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","3","non risponde","3","secondaria I grado","1","pubblica","2016","2016",5.95,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","3","non risponde","3","secondaria I grado","1","pubblica","2017","2017",9.81,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","3","non risponde","3","secondaria I grado","1","pubblica","2018","2018",7.16,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","3","non risponde","3","secondaria I grado","1","pubblica","2019","2019",6.03,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","2","privata","2010","2010",50.64,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","2","privata","2011","2011",56.77,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","2","privata","2012","2012",51.58,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","2","privata","2013","2013",61.02,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","2","privata","2014","2014",51.42,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","2","privata","2015","2015",79.59,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","2","privata","2016","2016",52.36,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","2","privata","2017","2017",51.5,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","2","privata","2018","2018",56.15,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","2","primaria","2","privata","2019","2019",52.45,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","2","privata","2010","2010",48.51,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","2","privata","2011","2011",58.61,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","2","privata","2012","2012",52.72,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","2","privata","2013","2013",62.22,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","2","privata","2014","2014",52.14,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","2","privata","2015","2015",82.56,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","2","privata","2016","2016",55.81,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","2","privata","2017","2017",55.44,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","2","privata","2018","2018",60.2,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","2","privata","2019","2019",58.4,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","3","secondaria I grado","1","pubblica","2010","2010",71.64,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","3","secondaria I grado","1","pubblica","2011","2011",69.66,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","3","secondaria I grado","1","pubblica","2012","2012",73.06,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","3","secondaria I grado","1","pubblica","2013","2013",76.12,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","3","secondaria I grado","1","pubblica","2014","2014",71.95,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","3","secondaria I grado","1","pubblica","2015","2015",83.91,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","3","secondaria I grado","1","pubblica","2016","2016",80.56,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","3","secondaria I grado","1","pubblica","2017","2017",79.21,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","3","secondaria I grado","1","pubblica","2018","2018",81.95,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","3","secondaria I grado","1","pubblica","2019","2019",84.24,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","3","secondaria I grado","2","privata","2010","2010",30.11,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","3","secondaria I grado","2","privata","2011","2011",31.59,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","3","secondaria I grado","2","privata","2012","2012",32.92,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","3","secondaria I grado","2","privata","2013","2013",21.68,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","3","secondaria I grado","2","privata","2014","2014",35.51,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","3","secondaria I grado","2","privata","2015","2015",2.31,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","3","secondaria I grado","2","privata","2016","2016",28.83,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","3","secondaria I grado","2","privata","2017","2017",30.39,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","7","percorsi interni accessibili","3","non risponde","3","secondaria I grado","2","privata","2018","2018",25.61,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","3","non risponde","2","primaria","9","totale","2010","2010",17.85,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","3","non risponde","2","primaria","9","totale","2011","2011",11.84,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","3","non risponde","2","primaria","9","totale","2012","2012",13.41,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","3","non risponde","2","primaria","9","totale","2013","2013",9.95,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","3","non risponde","2","primaria","9","totale","2014","2014",16.2,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","3","non risponde","2","primaria","9","totale","2015","2015",0.84,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","3","non risponde","2","primaria","9","totale","2016","2016",8.46,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","3","non risponde","2","primaria","9","totale","2017","2017",11.95,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","3","non risponde","2","primaria","9","totale","2018","2018",9.61,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","3","non risponde","2","primaria","9","totale","2019","2019",8.2,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","9","totale","2010","2010",61.1,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","9","totale","2011","2011",67.68,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","9","totale","2012","2012",67.36,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","9","totale","2013","2013",71.44,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","9","totale","2014","2014",66.86,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","9","totale","2015","2015",80.61,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","9","totale","2016","2016",75.74,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","9","totale","2017","2017",73.98,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","9","totale","2018","2018",76.63,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","2","primaria","9","totale","2019","2019",79.3,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","3","secondaria I grado","2","privata","2010","2010",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","3","secondaria I grado","2","privata","2011","2011",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","3","secondaria I grado","2","privata","2012","2012",100,,
