ID;Nome;Area;Regione;Provincia
039014;Ravenna;Nord Est;Emilia-Romagna;Ravenna
039015;Riolo Terme;Nord Est;Emilia-Romagna;Ravenna
039016;Russi;Nord Est;Emilia-Romagna;Ravenna
039017;Sant'Agata sul Santerno;Nord Est;Emilia-Romagna;Ravenna
039018;Solarolo;Nord Est;Emilia-Romagna;Ravenna
040001;Bagno di Romagna;Nord Est;Emilia-Romagna;Forlì-Cesena
040003;Bertinoro;Nord Est;Emilia-Romagna;Forlì-Cesena
040004;Borghi;Nord Est;Emilia-Romagna;Forlì-Cesena
040005;Castrocaro Terme e Terra del Sole;Nord Est;Emilia-Romagna;Forlì-Cesena
040007;Cesena;Nord Est;Emilia-Romagna;Forlì-Cesena
040008;Cesenatico;Nord Est;Emilia-Romagna;Forlì-Cesena
040009;Civitella di Romagna;Nord Est;Emilia-Romagna;Forlì-Cesena
040011;Dovadola;Nord Est;Emilia-Romagna;Forlì-Cesena
040012;Forlì;Nord Est;Emilia-Romagna;Forlì-Cesena
040013;Forlimpopoli;Nord Est;Emilia-Romagna;Forlì-Cesena
040014;Galeata;Nord Est;Emilia-Romagna;Forlì-Cesena
040015;Gambettola;Nord Est;Emilia-Romagna;Forlì-Cesena
040016;Gatteo;Nord Est;Emilia-Romagna;Forlì-Cesena
040018;Longiano;Nord Est;Emilia-Romagna;Forlì-Cesena
040019;Meldola;Nord Est;Emilia-Romagna;Forlì-Cesena
040020;Mercato Saraceno;Nord Est;Emilia-Romagna;Forlì-Cesena
040022;Modigliana;Nord Est;Emilia-Romagna;Forlì-Cesena
040028;Montiano;Nord Est;Emilia-Romagna;Forlì-Cesena
040031;Portico e San Benedetto;Nord Est;Emilia-Romagna;Forlì-Cesena
040032;Predappio;Nord Est;Emilia-Romagna;Forlì-Cesena
040033;Premilcuore;Nord Est;Emilia-Romagna;Forlì-Cesena
040036;Rocca San Casciano;Nord Est;Emilia-Romagna;Forlì-Cesena
040037;Roncofreddo;Nord Est;Emilia-Romagna;Forlì-Cesena
040041;San Mauro Pascoli;Nord Est;Emilia-Romagna;Forlì-Cesena
040043;Santa Sofia;Nord Est;Emilia-Romagna;Forlì-Cesena
040044;Sarsina;Nord Est;Emilia-Romagna;Forlì-Cesena
040045;Savignano sul Rubicone;Nord Est;Emilia-Romagna;Forlì-Cesena
040046;Sogliano al Rubicone;Nord Est;Emilia-Romagna;Forlì-Cesena
040049;Tredozio;Nord Est;Emilia-Romagna;Forlì-Cesena
040050;Verghereto;Nord Est;Emilia-Romagna;Forlì-Cesena
099001;Bellaria-Igea Marina;Nord Est;Emilia-Romagna;Rimini
099002;Cattolica;Nord Est;Emilia-Romagna;Rimini
099003;Coriano;Nord Est;Emilia-Romagna;Rimini
099004;Gemmano;Nord Est;Emilia-Romagna;Rimini
099005;Misano Adriatico;Nord Est;Emilia-Romagna;Rimini
099006;Mondaino;Nord Est;Emilia-Romagna;Rimini
099008;Montefiore Conca;Nord Est;Emilia-Romagna;Rimini
099009;Montegridolfo;Nord Est;Emilia-Romagna;Rimini
099011;Morciano di Romagna;Nord Est;Emilia-Romagna;Rimini
099013;Riccione;Nord Est;Emilia-Romagna;Rimini
099014;Rimini;Nord Est;Emilia-Romagna;Rimini
099015;Saludecio;Nord Est;Emilia-Romagna;Rimini
099016;San Clemente;Nord Est;Emilia-Romagna;Rimini
099017;San Giovanni in Marignano;Nord Est;Emilia-Romagna;Rimini
099018;Santarcangelo di Romagna;Nord Est;Emilia-Romagna;Rimini
099020;Verucchio;Nord Est;Emilia-Romagna;Rimini
099021;Casteldelci;Nord Est;Emilia-Romagna;Rimini
099022;Maiolo;Nord Est;Emilia-Romagna;Rimini
099023;Novafeltria;Nord Est;Emilia-Romagna;Rimini
099024;Pennabilli;Nord Est;Emilia-Romagna;Rimini
099025;San Leo;Nord Est;Emilia-Romagna;Rimini
099026;Sant'Agata Feltria;Nord Est;Emilia-Romagna;Rimini
099027;Talamello;Nord Est;Emilia-Romagna;Rimini
099028;Poggio Torriana;Nord Est;Emilia-Romagna;Rimini
099029;Montescudo-Monte Colombo;Nord Est;Emilia-Romagna;Rimini
099030;Montecopiolo;Nord Est;Emilia-Romagna;Rimini
099031;Sassofeltrio;Nord Est;Emilia-Romagna;Rimini
045001;Aulla;Centro;Toscana;Massa-Carrara
045002;Bagnone;Centro;Toscana;Massa-Carrara
045003;Carrara;Centro;Toscana;Massa-Carrara
045004;Casola in Lunigiana;Centro;Toscana;Massa-Carrara
045005;Comano;Centro;Toscana;Massa-Carrara
045006;Filattiera;Centro;Toscana;Massa-Carrara
045007;Fivizzano;Centro;Toscana;Massa-Carrara
045008;Fosdinovo;Centro;Toscana;Massa-Carrara
045009;Licciana Nardi;Centro;Toscana;Massa-Carrara
045010;Massa;Centro;Toscana;Massa-Carrara
045011;Montignoso;Centro;Toscana;Massa-Carrara
045012;Mulazzo;Centro;Toscana;Massa-Carrara
045013;Podenzana;Centro;Toscana;Massa-Carrara
045014;Pontremoli;Centro;Toscana;Massa-Carrara
045015;Tresana;Centro;Toscana;Massa-Carrara
045016;Villafranca in Lunigiana;Centro;Toscana;Massa-Carrara
045017;Zeri;Centro;Toscana;Massa-Carrara
046001;Altopascio;Centro;Toscana;Lucca
046002;Bagni di Lucca;Centro;Toscana;Lucca
046003;Barga;Centro;Toscana;Lucca
046004;Borgo a Mozzano;Centro;Toscana;Lucca
046005;Camaiore;Centro;Toscana;Lucca
046006;Camporgiano;Centro;Toscana;Lucca
046007;Capannori;Centro;Toscana;Lucca
046008;Careggine;Centro;Toscana;Lucca
046009;Castelnuovo di Garfagnana;Centro;Toscana;Lucca
046010;Castiglione di Garfagnana;Centro;Toscana;Lucca
046011;Coreglia Antelminelli;Centro;Toscana;Lucca
046013;Forte dei Marmi;Centro;Toscana;Lucca
046014;Fosciandora;Centro;Toscana;Lucca
046015;Gallicano;Centro;Toscana;Lucca
046017;Lucca;Centro;Toscana;Lucca
046018;Massarosa;Centro;Toscana;Lucca
046019;Minucciano;Centro;Toscana;Lucca
046020;Molazzana;Centro;Toscana;Lucca
046021;Montecarlo;Centro;Toscana;Lucca
046022;Pescaglia;Centro;Toscana;Lucca
046023;Piazza al Serchio;Centro;Toscana;Lucca
046024;Pietrasanta;Centro;Toscana;Lucca
046025;Pieve Fosciana;Centro;Toscana;Lucca
046026;Porcari;Centro;Toscana;Lucca
046027;San Romano in Garfagnana;Centro;Toscana;Lucca
046028;Seravezza;Centro;Toscana;Lucca
046030;Stazzema;Centro;Toscana;Lucca
046031;Vagli Sotto;Centro;Toscana;Lucca
046033;Viareggio;Centro;Toscana;Lucca
046034;Villa Basilica;Centro;Toscana;Lucca
046035;Villa Collemandina;Centro;Toscana;Lucca
046036;Fabbriche di Vergemoli;Centro;Toscana;Lucca
046037;Sillano Giuncugnano;Centro;Toscana;Lucca
047002;Agliana;Centro;Toscana;Pistoia
047003;Buggiano;Centro;Toscana;Pistoia
047005;Lamporecchio;Centro;Toscana;Pistoia
047006;Larciano;Centro;Toscana;Pistoia
047007;Marliana;Centro;Toscana;Pistoia
047008;Massa e Cozzile;Centro;Toscana;Pistoia
047009;Monsummano Terme;Centro;Toscana;Pistoia
047010;Montale;Centro;Toscana;Pistoia
047011;Montecatini-Terme;Centro;Toscana;Pistoia
047012;Pescia;Centro;Toscana;Pistoia
047013;Pieve a Nievole;Centro;Toscana;Pistoia
047014;Pistoia;Centro;Toscana;Pistoia
047016;Ponte Buggianese;Centro;Toscana;Pistoia
047017;Quarrata;Centro;Toscana;Pistoia
047018;Sambuca Pistoiese;Centro;Toscana;Pistoia
047020;Serravalle Pistoiese;Centro;Toscana;Pistoia
047021;Uzzano;Centro;Toscana;Pistoia
047022;Chiesina Uzzanese;Centro;Toscana;Pistoia
047023;Abetone Cutigliano;Centro;Toscana;Pistoia
047024;San Marcello Piteglio;Centro;Toscana;Pistoia
048001;Bagno a Ripoli;Centro;Toscana;Firenze
048002;Barberino di Mugello;Centro;Toscana;Firenze
048004;Borgo San Lorenzo;Centro;Toscana;Firenze
048005;Calenzano;Centro;Toscana;Firenze
048006;Campi Bisenzio;Centro;Toscana;Firenze
048008;Capraia e Limite;Centro;Toscana;Firenze
048010;Castelfiorentino;Centro;Toscana;Firenze
048011;Cerreto Guidi;Centro;Toscana;Firenze
048012;Certaldo;Centro;Toscana;Firenze
048013;Dicomano;Centro;Toscana;Firenze
048014;Empoli;Centro;Toscana;Firenze
048015;Fiesole;Centro;Toscana;Firenze
048017;Firenze;Centro;Toscana;Firenze
048018;Firenzuola;Centro;Toscana;Firenze
048019;Fucecchio;Centro;Toscana;Firenze
048020;Gambassi Terme;Centro;Toscana;Firenze
048021;Greve in Chianti;Centro;Toscana;Firenze
048022;Impruneta;Centro;Toscana;Firenze
048024;Lastra a Signa;Centro;Toscana;Firenze
048025;Londa;Centro;Toscana;Firenze
048026;Marradi;Centro;Toscana;Firenze
048027;Montaione;Centro;Toscana;Firenze
048028;Montelupo Fiorentino;Centro;Toscana;Firenze
048030;Montespertoli;Centro;Toscana;Firenze
048031;Palazzuolo sul Senio;Centro;Toscana;Firenze
048032;Pelago;Centro;Toscana;Firenze
048033;Pontassieve;Centro;Toscana;Firenze
048035;Reggello;Centro;Toscana;Firenze
048036;Rignano sull'Arno;Centro;Toscana;Firenze
048037;Rufina;Centro;Toscana;Firenze
048038;San Casciano in Val di Pesa;Centro;Toscana;Firenze
048039;San Godenzo;Centro;Toscana;Firenze
048041;Scandicci;Centro;Toscana;Firenze
048043;Sesto Fiorentino;Centro;Toscana;Firenze
048044;Signa;Centro;Toscana;Firenze
048046;Vaglia;Centro;Toscana;Firenze
048049;Vicchio;Centro;Toscana;Firenze
048050;Vinci;Centro;Toscana;Firenze
048052;Figline e Incisa Valdarno;Centro;Toscana;Firenze
048053;Scarperia e San Piero;Centro;Toscana;Firenze
048054;Barberino Tavarnelle;Centro;Toscana;Firenze
049001;Bibbona;Centro;Toscana;Livorno
049002;Campiglia Marittima;Centro;Toscana;Livorno
049003;Campo nell'Elba;Centro;Toscana;Livorno
049004;Capoliveri;Centro;Toscana;Livorno
049005;Capraia Isola;Centro;Toscana;Livorno
049006;Castagneto Carducci;Centro;Toscana;Livorno
049007;Cecina;Centro;Toscana;Livorno
049008;Collesalvetti;Centro;Toscana;Livorno
049009;Livorno;Centro;Toscana;Livorno
049010;Marciana;Centro;Toscana;Livorno
049011;Marciana Marina;Centro;Toscana;Livorno
049012;Piombino;Centro;Toscana;Livorno
049013;Porto Azzurro;Centro;Toscana;Livorno
049014;Portoferraio;Centro;Toscana;Livorno
049017;Rosignano Marittimo;Centro;Toscana;Livorno
049018;San Vincenzo;Centro;Toscana;Livorno
049019;Sassetta;Centro;Toscana;Livorno
049020;Suvereto;Centro;Toscana;Livorno
049021;Rio;Centro;Toscana;Livorno
050001;Bientina;Centro;Toscana;Pisa
050002;Buti;Centro;Toscana;Pisa
050003;Calci;Centro;Toscana;Pisa
050004;Calcinaia;Centro;Toscana;Pisa
050005;Capannoli;Centro;Toscana;Pisa
050006;Casale Marittimo;Centro;Toscana;Pisa
050008;Cascina;Centro;Toscana;Pisa
050009;Castelfranco di Sotto;Centro;Toscana;Pisa
050010;Castellina Marittima;Centro;Toscana;Pisa
050011;Castelnuovo di Val di Cecina;Centro;Toscana;Pisa
050012;Chianni;Centro;Toscana;Pisa
050014;Fauglia;Centro;Toscana;Pisa
050015;Guardistallo;Centro;Toscana;Pisa
050016;Lajatico;Centro;Toscana;Pisa
050019;Montecatini Val di Cecina;Centro;Toscana;Pisa
050020;Montescudaio;Centro;Toscana;Pisa
050021;Monteverdi Marittimo;Centro;Toscana;Pisa
050022;Montopoli in Val d'Arno;Centro;Toscana;Pisa
050023;Orciano Pisano;Centro;Toscana;Pisa
050024;Palaia;Centro;Toscana;Pisa
050025;Peccioli;Centro;Toscana;Pisa
050026;Pisa;Centro;Toscana;Pisa
050027;Pomarance;Centro;Toscana;Pisa
050028;Ponsacco;Centro;Toscana;Pisa
050029;Pontedera;Centro;Toscana;Pisa
050030;Riparbella;Centro;Toscana;Pisa
050031;San Giuliano Terme;Centro;Toscana;Pisa
050032;San Miniato;Centro;Toscana;Pisa
050033;Santa Croce sull'Arno;Centro;Toscana;Pisa
050034;Santa Luce;Centro;Toscana;Pisa
050035;Santa Maria a Monte;Centro;Toscana;Pisa
050036;Terricciola;Centro;Toscana;Pisa
050037;Vecchiano;Centro;Toscana;Pisa
050038;Vicopisano;Centro;Toscana;Pisa
050039;Volterra;Centro;Toscana;Pisa
050040;Casciana Terme Lari;Centro;Toscana;Pisa
050041;Crespina Lorenzana;Centro;Toscana;Pisa
051001;Anghiari;Centro;Toscana;Arezzo
051002;Arezzo;Centro;Toscana;Arezzo
051003;Badia Tedalda;Centro;Toscana;Arezzo
051004;Bibbiena;Centro;Toscana;Arezzo
051005;Bucine;Centro;Toscana;Arezzo
051006;Capolona;Centro;Toscana;Arezzo
051007;Caprese Michelangelo;Centro;Toscana;Arezzo
051008;Castel Focognano;Centro;Toscana;Arezzo
051010;Castel San Niccolò;Centro;Toscana;Arezzo
051011;Castiglion Fibocchi;Centro;Toscana;Arezzo
051012;Castiglion Fiorentino;Centro;Toscana;Arezzo
051013;Cavriglia;Centro;Toscana;Arezzo
051014;Chitignano;Centro;Toscana;Arezzo
051015;Chiusi della Verna;Centro;Toscana;Arezzo
051016;Civitella in Val di Chiana;Centro;Toscana;Arezzo
051017;Cortona;Centro;Toscana;Arezzo
051018;Foiano della Chiana;Centro;Toscana;Arezzo
051020;Loro Ciuffenna;Centro;Toscana;Arezzo
051021;Lucignano;Centro;Toscana;Arezzo
051022;Marciano della Chiana;Centro;Toscana;Arezzo
051023;Montemignaio;Centro;Toscana;Arezzo
051024;Monterchi;Centro;Toscana;Arezzo
051025;Monte San Savino;Centro;Toscana;Arezzo
051026;Montevarchi;Centro;Toscana;Arezzo
051027;Ortignano Raggiolo;Centro;Toscana;Arezzo
051030;Pieve Santo Stefano;Centro;Toscana;Arezzo
051031;Poppi;Centro;Toscana;Arezzo
051033;San Giovanni Valdarno;Centro;Toscana;Arezzo
051034;Sansepolcro;Centro;Toscana;Arezzo
051035;Sestino;Centro;Toscana;Arezzo
051037;Subbiano;Centro;Toscana;Arezzo
051038;Talla;Centro;Toscana;Arezzo
051039;Terranuova Bracciolini;Centro;Toscana;Arezzo
051040;Castelfranco Piandiscò;Centro;Toscana;Arezzo
051041;Pratovecchio Stia;Centro;Toscana;Arezzo
051042;Laterina Pergine Valdarno;Centro;Toscana;Arezzo
052001;Abbadia San Salvatore;Centro;Toscana;Siena
052002;Asciano;Centro;Toscana;Siena
052003;Buonconvento;Centro;Toscana;Siena
052004;Casole d'Elsa;Centro;Toscana;Siena
052005;Castellina in Chianti;Centro;Toscana;Siena
052006;Castelnuovo Berardenga;Centro;Toscana;Siena
052007;Castiglione d'Orcia;Centro;Toscana;Siena
052008;Cetona;Centro;Toscana;Siena
052009;Chianciano Terme;Centro;Toscana;Siena
052010;Chiusdino;Centro;Toscana;Siena
052011;Chiusi;Centro;Toscana;Siena
052012;Colle di Val d'Elsa;Centro;Toscana;Siena
052013;Gaiole in Chianti;Centro;Toscana;Siena
052015;Montepulciano;Centro;Toscana;Siena
052016;Monteriggioni;Centro;Toscana;Siena
052017;Monteroni d'Arbia;Centro;Toscana;Siena
052018;Monticiano;Centro;Toscana;Siena
052019;Murlo;Centro;Toscana;Siena
052020;Piancastagnaio;Centro;Toscana;Siena
052021;Pienza;Centro;Toscana;Siena
052022;Poggibonsi;Centro;Toscana;Siena
052023;Radda in Chianti;Centro;Toscana;Siena
052024;Radicofani;Centro;Toscana;Siena
052025;Radicondoli;Centro;Toscana;Siena
052026;Rapolano Terme;Centro;Toscana;Siena
052027;San Casciano dei Bagni;Centro;Toscana;Siena
052028;San Gimignano;Centro;Toscana;Siena
052030;San Quirico d'Orcia;Centro;Toscana;Siena
052031;Sarteano;Centro;Toscana;Siena
052032;Siena;Centro;Toscana;Siena
052033;Sinalunga;Centro;Toscana;Siena
052034;Sovicille;Centro;Toscana;Siena
052035;Torrita di Siena;Centro;Toscana;Siena
052036;Trequanda;Centro;Toscana;Siena
052037;Montalcino;Centro;Toscana;Siena
053001;Arcidosso;Centro;Toscana;Grosseto
053002;Campagnatico;Centro;Toscana;Grosseto
053003;Capalbio;Centro;Toscana;Grosseto
053004;Castel del Piano;Centro;Toscana;Grosseto
053005;Castell'Azzara;Centro;Toscana;Grosseto
053006;Castiglione della Pescaia;Centro;Toscana;Grosseto
053007;Cinigiano;Centro;Toscana;Grosseto
053008;Civitella Paganico;Centro;Toscana;Grosseto
053009;Follonica;Centro;Toscana;Grosseto
053010;Gavorrano;Centro;Toscana;Grosseto
053011;Grosseto;Centro;Toscana;Grosseto
053012;Isola del Giglio;Centro;Toscana;Grosseto
053013;Magliano in Toscana;Centro;Toscana;Grosseto
053014;Manciano;Centro;Toscana;Grosseto
053015;Massa Marittima;Centro;Toscana;Grosseto
053016;Monte Argentario;Centro;Toscana;Grosseto
053017;Montieri;Centro;Toscana;Grosseto
053018;Orbetello;Centro;Toscana;Grosseto
053019;Pitigliano;Centro;Toscana;Grosseto
053020;Roccalbegna;Centro;Toscana;Grosseto
053021;Roccastrada;Centro;Toscana;Grosseto
053022;Santa Fiora;Centro;Toscana;Grosseto
053023;Scansano;Centro;Toscana;Grosseto
053024;Scarlino;Centro;Toscana;Grosseto
053025;Seggiano;Centro;Toscana;Grosseto
053026;Sorano;Centro;Toscana;Grosseto
053027;Monterotondo Marittimo;Centro;Toscana;Grosseto
053028;Semproniano;Centro;Toscana;Grosseto
100001;Cantagallo;Centro;Toscana;Prato
100002;Carmignano;Centro;Toscana;Prato
100003;Montemurlo;Centro;Toscana;Prato
100004;Poggio a Caiano;Centro;Toscana;Prato
100005;Prato;Centro;Toscana;Prato
100006;Vaiano;Centro;Toscana;Prato
100007;Vernio;Centro;Toscana;Prato
054001;Assisi;Centro;Umbria;Perugia
054002;Bastia Umbra;Centro;Umbria;Perugia
054003;Bettona;Centro;Umbria;Perugia
054004;Bevagna;Centro;Umbria;Perugia
054005;Campello sul Clitunno;Centro;Umbria;Perugia
054006;Cannara;Centro;Umbria;Perugia
054007;Cascia;Centro;Umbria;Perugia
054008;Castel Ritaldi;Centro;Umbria;Perugia
054009;Castiglione del Lago;Centro;Umbria;Perugia
054010;Cerreto di Spoleto;Centro;Umbria;Perugia
054011;Citerna;Centro;Umbria;Perugia
054012;Città della Pieve;Centro;Umbria;Perugia
054013;Città di Castello;Centro;Umbria;Perugia
054014;Collazzone;Centro;Umbria;Perugia
054015;Corciano;Centro;Umbria;Perugia
054016;Costacciaro;Centro;Umbria;Perugia
054017;Deruta;Centro;Umbria;Perugia
054018;Foligno;Centro;Umbria;Perugia
054019;Fossato di Vico;Centro;Umbria;Perugia
054020;Fratta Todina;Centro;Umbria;Perugia
054021;Giano dell'Umbria;Centro;Umbria;Perugia
054022;Gualdo Cattaneo;Centro;Umbria;Perugia
054023;Gualdo Tadino;Centro;Umbria;Perugia
054024;Gubbio;Centro;Umbria;Perugia
054025;Lisciano Niccone;Centro;Umbria;Perugia
054026;Magione;Centro;Umbria;Perugia
054027;Marsciano;Centro;Umbria;Perugia
054028;Massa Martana;Centro;Umbria;Perugia
054029;Monte Castello di Vibio;Centro;Umbria;Perugia
054030;Montefalco;Centro;Umbria;Perugia
054031;Monteleone di Spoleto;Centro;Umbria;Perugia
054032;Monte Santa Maria Tiberina;Centro;Umbria;Perugia
054033;Montone;Centro;Umbria;Perugia
054034;Nocera Umbra;Centro;Umbria;Perugia
054035;Norcia;Centro;Umbria;Perugia
054036;Paciano;Centro;Umbria;Perugia
054037;Panicale;Centro;Umbria;Perugia
054038;Passignano sul Trasimeno;Centro;Umbria;Perugia
054039;Perugia;Centro;Umbria;Perugia
054040;Piegaro;Centro;Umbria;Perugia
054041;Pietralunga;Centro;Umbria;Perugia
054042;Poggiodomo;Centro;Umbria;Perugia
054043;Preci;Centro;Umbria;Perugia
054044;San Giustino;Centro;Umbria;Perugia
054045;Sant'Anatolia di Narco;Centro;Umbria;Perugia
054046;Scheggia e Pascelupo;Centro;Umbria;Perugia
054047;Scheggino;Centro;Umbria;Perugia
054048;Sellano;Centro;Umbria;Perugia
054049;Sigillo;Centro;Umbria;Perugia
054050;Spello;Centro;Umbria;Perugia
054051;Spoleto;Centro;Umbria;Perugia
054052;Todi;Centro;Umbria;Perugia
054053;Torgiano;Centro;Umbria;Perugia
054054;Trevi;Centro;Umbria;Perugia
054055;Tuoro sul Trasimeno;Centro;Umbria;Perugia
054056;Umbertide;Centro;Umbria;Perugia
054057;Valfabbrica;Centro;Umbria;Perugia
054058;Vallo di Nera;Centro;Umbria;Perugia
054059;Valtopina;Centro;Umbria;Perugia
055001;Acquasparta;Centro;Umbria;Terni
055002;Allerona;Centro;Umbria;Terni
055003;Alviano;Centro;Umbria;Terni
055004;Amelia;Centro;Umbria;Terni
055005;Arrone;Centro;Umbria;Terni
055006;Attigliano;Centro;Umbria;Terni
055007;Baschi;Centro;Umbria;Terni
055008;Calvi dell'Umbria;Centro;Umbria;Terni
055009;Castel Giorgio;Centro;Umbria;Terni
055010;Castel Viscardo;Centro;Umbria;Terni
055011;Fabro;Centro;Umbria;Terni
055012;Ferentillo;Centro;Umbria;Terni
055013;Ficulle;Centro;Umbria;Terni
055014;Giove;Centro;Umbria;Terni
055015;Guardea;Centro;Umbria;Terni
055016;Lugnano in Teverina;Centro;Umbria;Terni
055017;Montecastrilli;Centro;Umbria;Terni
055018;Montecchio;Centro;Umbria;Terni
055019;Montefranco;Centro;Umbria;Terni
055020;Montegabbione;Centro;Umbria;Terni
055021;Monteleone d'Orvieto;Centro;Umbria;Terni
055022;Narni;Centro;Umbria;Terni
055023;Orvieto;Centro;Umbria;Terni
055024;Otricoli;Centro;Umbria;Terni
055025;Parrano;Centro;Umbria;Terni
055026;Penna in Teverina;Centro;Umbria;Terni
055027;Polino;Centro;Umbria;Terni
055028;Porano;Centro;Umbria;Terni
055029;San Gemini;Centro;Umbria;Terni
055030;San Venanzo;Centro;Umbria;Terni
055031;Stroncone;Centro;Umbria;Terni
055032;Terni;Centro;Umbria;Terni
055033;Avigliano Umbro;Centro;Umbria;Terni
041001;Acqualagna;Centro;Marche;Pesaro e Urbino
041002;Apecchio;Centro;Marche;Pesaro e Urbino
041005;Belforte all'Isauro;Centro;Marche;Pesaro e Urbino
041006;Borgo Pace;Centro;Marche;Pesaro e Urbino
041007;Cagli;Centro;Marche;Pesaro e Urbino
041008;Cantiano;Centro;Marche;Pesaro e Urbino
041009;Carpegna;Centro;Marche;Pesaro e Urbino
041010;Cartoceto;Centro;Marche;Pesaro e Urbino
041013;Fano;Centro;Marche;Pesaro e Urbino
041014;Fermignano;Centro;Marche;Pesaro e Urbino
041015;Fossombrone;Centro;Marche;Pesaro e Urbino
041016;Fratte Rosa;Centro;Marche;Pesaro e Urbino
041017;Frontino;Centro;Marche;Pesaro e Urbino
041018;Frontone;Centro;Marche;Pesaro e Urbino
041019;Gabicce Mare;Centro;Marche;Pesaro e Urbino
041020;Gradara;Centro;Marche;Pesaro e Urbino
041021;Isola del Piano;Centro;Marche;Pesaro e Urbino
041022;Lunano;Centro;Marche;Pesaro e Urbino
041023;Macerata Feltria;Centro;Marche;Pesaro e Urbino
041025;Mercatello sul Metauro;Centro;Marche;Pesaro e Urbino
041026;Mercatino Conca;Centro;Marche;Pesaro e Urbino
041027;Mombaroccio;Centro;Marche;Pesaro e Urbino
041028;Mondavio;Centro;Marche;Pesaro e Urbino
041029;Mondolfo;Centro;Marche;Pesaro e Urbino
041030;Montecalvo in Foglia;Centro;Marche;Pesaro e Urbino
041031;Monte Cerignone;Centro;Marche;Pesaro e Urbino
041034;Montefelcino;Centro;Marche;Pesaro e Urbino
041035;Monte Grimano Terme;Centro;Marche;Pesaro e Urbino
041036;Montelabbate;Centro;Marche;Pesaro e Urbino
041038;Monte Porzio;Centro;Marche;Pesaro e Urbino
041041;Peglio;Centro;Marche;Pesaro e Urbino
041043;Pergola;Centro;Marche;Pesaro e Urbino
041044;Pesaro;Centro;Marche;Pesaro e Urbino
041045;Petriano;Centro;Marche;Pesaro e Urbino
041047;Piandimeleto;Centro;Marche;Pesaro e Urbino
041048;Pietrarubbia;Centro;Marche;Pesaro e Urbino
041049;Piobbico;Centro;Marche;Pesaro e Urbino
041051;San Costanzo;Centro;Marche;Pesaro e Urbino
041054;San Lorenzo in Campo;Centro;Marche;Pesaro e Urbino
041057;Sant'Angelo in Vado;Centro;Marche;Pesaro e Urbino
041058;Sant'Ippolito;Centro;Marche;Pesaro e Urbino
041061;Serra Sant'Abbondio;Centro;Marche;Pesaro e Urbino
041064;Tavoleto;Centro;Marche;Pesaro e Urbino
041065;Tavullia;Centro;Marche;Pesaro e Urbino
041066;Urbania;Centro;Marche;Pesaro e Urbino
041067;Urbino;Centro;Marche;Pesaro e Urbino
041068;Vallefoglia;Centro;Marche;Pesaro e Urbino
041069;Colli al Metauro;Centro;Marche;Pesaro e Urbino
041070;Terre Roveresche;Centro;Marche;Pesaro e Urbino
041071;Sassocorvaro Auditore;Centro;Marche;Pesaro e Urbino
042001;Agugliano;Centro;Marche;Ancona
042002;Ancona;Centro;Marche;Ancona
042003;Arcevia;Centro;Marche;Ancona
042004;Barbara;Centro;Marche;Ancona
042005;Belvedere Ostrense;Centro;Marche;Ancona
042006;Camerano;Centro;Marche;Ancona
042007;Camerata Picena;Centro;Marche;Ancona
042008;Castelbellino;Centro;Marche;Ancona
042010;Castelfidardo;Centro;Marche;Ancona
042011;Castelleone di Suasa;Centro;Marche;Ancona
042012;Castelplanio;Centro;Marche;Ancona
042013;Cerreto d'Esi;Centro;Marche;Ancona
042014;Chiaravalle;Centro;Marche;Ancona
042015;Corinaldo;Centro;Marche;Ancona
042016;Cupramontana;Centro;Marche;Ancona
042017;Fabriano;Centro;Marche;Ancona
042018;Falconara Marittima;Centro;Marche;Ancona
042019;Filottrano;Centro;Marche;Ancona
042020;Genga;Centro;Marche;Ancona
042021;Jesi;Centro;Marche;Ancona
042022;Loreto;Centro;Marche;Ancona
042023;Maiolati Spontini;Centro;Marche;Ancona
042024;Mergo;Centro;Marche;Ancona
042025;Monsano;Centro;Marche;Ancona
042026;Montecarotto;Centro;Marche;Ancona
042027;Montemarciano;Centro;Marche;Ancona
